"ID_REF"	"GSM3175736"	"GSM3175737"	"GSM3175738"	"GSM3175739"	"GSM3175740"	"GSM3175741"
"TC1900009421.hg.1"	4.4080396	4.596747	4.0932493	4.0531697	4.7357473	4.2840095
"TC1900009424.hg.1"	7.0775375	7.145081	7.0660806	6.611349	6.9420786	6.771301
"TC1900009425.hg.1"	8.096977	8.063418	7.8267665	8.176354	7.917821	8.167809
"TC1900009429.hg.1"	9.200547	9.193225	9.085763	9.294906	9.196303	9.268907
"TC1900009430.hg.1"	4.594333	4.8717775	4.3463964	4.749734	4.589776	4.6479335
"TC1900009431.hg.1"	6.873554	6.6448064	6.583799	6.604416	6.573862	6.380056
"TC1900009432.hg.1"	5.9251604	6.2472425	6.044851	6.2031846	6.03839	5.9192295
"TC1900009433.hg.1"	8.861864	9.11918	8.866492	8.67509	8.670194	8.871885
"TC1900009439.hg.1"	7.8039975	7.2897744	7.6196055	7.5321193	7.2834	7.395016
"TC1900009442.hg.1"	5.035814	5.5804825	5.4476585	5.145036	5.3980856	5.190057
"TC1900009443.hg.1"	10.076465	9.95079	9.917832	9.796978	9.756049	9.841707
"TC1900009445.hg.1"	8.626577	8.667993	8.562337	8.788095	8.680609	8.821049
"TC1900009447.hg.1"	5.6644597	5.694532	5.445821	5.709813	5.4893622	5.6112547
"TC1900009454.hg.1"	5.4057326	5.553395	5.5555973	5.3450756	5.59152	5.448665
"TC1900009455.hg.1"	5.234171	5.6738153	4.856824	4.7638702	5.358851	5.3036723
"TC1900009456.hg.1"	5.742777	6.3205338	5.7915416	5.0726523	5.8710403	5.898864
"TC1900009459.hg.1"	6.1341453	6.0830464	5.7370214	6.0002136	5.777407	6.1181874
"TC1900009479.hg.1"	6.537047	6.441065	6.290817	6.439097	6.2838154	6.4667273
"TC1900009487.hg.1"	7.111802	6.863672	6.850637	7.2049866	6.8689723	7.2344904
"TC1900009488.hg.1"	6.7095056	6.7378736	6.865052	6.781712	6.8477783	6.7617216
"TC1900009491.hg.1"	5.285367	5.9514503	5.8610067	5.6600623	5.538347	5.54748
"TC1900009492.hg.1"	7.539847	7.56815	7.371303	7.5704074	7.5837255	7.326918
"TC1900009493.hg.1"	4.5892777	4.813429	5.180108	4.9058833	4.8789845	4.4394903
"TC1900009501.hg.1"	7.4837604	7.4438915	7.6552544	7.0542355	7.4046655	7.55716
"TC1900009510.hg.1"	6.4679284	6.7977004	6.614391	6.459181	6.4622273	6.413452
"TC1900009511.hg.1"	6.851345	6.7408247	6.7259326	6.818495	6.934602	6.970789
"TC1900009517.hg.1"	6.0110345	5.9079466	6.050592	5.8477516	5.7618055	6.0216036
"TC1900009518.hg.1"	3.9978285	4.425686	4.366094	4.249495	4.4587426	4.7893195
"TC1900009528.hg.1"	7.733067	7.8906507	7.68213	7.592571	7.6539407	7.639469
"TC1900009546.hg.1"	5.392141	5.5025554	5.24258	5.018758	5.069251	5.2008348
"TC1900009547.hg.1"	6.3232875	6.5037904	6.41973	6.380004	6.634224	6.60194
"TC1900009548.hg.1"	5.0110235	4.9281693	5.1677747	5.2663164	4.9071712	4.7755833
"TC1900009550.hg.1"	6.7594604	6.735411	6.8154025	6.783652	6.7908254	6.714317
"TC1900009555.hg.1"	5.952291	6.1881943	5.9030323	5.617044	6.17303	5.6437526
"TC1900009558.hg.1"	6.8285084	6.5487814	6.8413944	6.9645376	7.147296	6.798265
"TC1900009559.hg.1"	5.718934	5.783356	5.747538	5.678149	5.558603	5.9184093
"TC1900009561.hg.1"	4.370437	4.1685686	4.8007126	4.4200177	4.2277412	4.2879086
"TC1900009562.hg.1"	3.382203	3.176692	3.2845106	3.4770384	3.6282125	3.8433416
"TC1900009564.hg.1"	3.6933193	3.6720862	3.7758949	3.8404076	3.6526575	3.220224
"TC1900009568.hg.1"	6.303295	6.1424694	6.233034	6.036595	6.499536	6.0565014
"TC1900009576.hg.1"	6.6683445	6.6826787	6.434562	7.230164	6.923804	7.136069
"TC1900009583.hg.1"	7.3018937	7.1515517	7.3329835	7.3021255	7.2745376	7.356859
"TC1900009584.hg.1"	3.8784654	3.8792865	4.1723127	3.5942423	3.6931045	3.6614275
"TC1900009586.hg.1"	6.4285936	6.2699747	6.8617206	6.8754725	6.9699955	7.0111923
"TC1900009588.hg.1"	8.874801	8.867731	8.816819	8.975115	8.922039	8.96944
"TC1900009590.hg.1"	6.4836936	6.533033	6.578702	6.245023	6.587622	6.3813534
"TC1900009592.hg.1"	7.6876583	7.388444	7.8021293	7.4284635	7.319344	7.1482816
"TC1900009594.hg.1"	5.4441304	5.156925	5.245245	5.0153446	5.143257	5.1378455
"TC1900009600.hg.1"	6.676419	6.5739207	6.606958	6.4623866	6.48752	6.1695924
"TC1900009603.hg.1"	5.258309	5.5950923	5.364182	5.160017	5.39071	5.154202
"TC1900009604.hg.1"	5.6866994	5.8366976	5.644468	5.4584336	5.299773	5.89736
"TC1900009607.hg.1"	6.576803	6.3752036	6.5362372	6.239193	6.252307	6.5179787
"TC1900009608.hg.1"	8.945343	8.775631	8.695814	8.936477	8.887096	8.998632
"TC1900009625.hg.1"	5.3049817	5.4050493	5.616823	5.1535125	5.414942	5.137408
"TC1900009627.hg.1"	7.799647	7.6346354	7.850216	7.805084	7.3966904	7.809063
"TC1900009628.hg.1"	8.910705	8.619455	8.685183	8.887452	8.632895	8.872716
"TC1900009630.hg.1"	6.7305255	6.6099253	6.504883	7.094309	6.9688134	7.119019
"TC1900009633.hg.1"	5.77523	6.279953	6.1140075	5.9169483	6.086657	6.02783
"TC1900009636.hg.1"	8.542683	8.324314	8.379002	8.3162565	8.226559	8.546978
"TC1900009637.hg.1"	7.334473	7.37656	7.2265234	7.326682	7.325866	7.25477
"TC1900009639.hg.1"	4.7780337	4.6537695	5.0494576	4.920042	4.680472	5.158216
"TC1900009648.hg.1"	7.418092	7.5846553	7.6047106	7.212241	7.422005	7.394641
"TC1900009651.hg.1"	6.7085695	6.73137	6.5869675	6.7507377	6.4569597	6.79945
"TC1900009668.hg.1"	8.476773	8.62178	8.451978	8.077656	8.403654	8.081681
"TC1900009669.hg.1"	7.5735903	7.6526637	7.4038033	7.5168066	7.5216613	7.522304
"TC1900009670.hg.1"	7.469027	7.5135303	7.4476037	7.4595685	7.540646	7.5604424
"TC1900009676.hg.1"	5.280832	5.474785	4.9725146	4.9885826	5.1432095	5.312469
"TC1900009682.hg.1"	7.654472	7.532611	7.579349	7.7159314	7.7269764	7.67621
"TC1900009684.hg.1"	6.766827	6.98698	6.8614516	6.5139556	6.5935783	6.2960567
"TC1900009685.hg.1"	3.352253	3.1062336	3.3648114	3.934283	3.360228	3.0786257
"TC1900009692.hg.1"	7.6797314	7.621896	7.711379	7.508859	7.801816	7.630093
"TC1900009729.hg.1"	4.7970276	5.0668907	5.199247	6.003433	5.4691796	5.220088
"TC1900009740.hg.1"	8.181777	8.384698	8.233025	8.020828	7.9610944	8.002481
"TC1900009742.hg.1"	5.658386	5.723719	5.4739156	5.7950892	5.450016	5.541308
"TC1900009743.hg.1"	8.660726	8.599161	8.738531	8.656725	8.624644	8.745028
"TC1900009747.hg.1"	8.39205	8.456359	8.439756	8.815006	8.613037	8.769512
"TC1900009752.hg.1"	9.571564	9.280736	9.237803	9.492693	9.268288	9.459516
"TC1900009754.hg.1"	7.8227887	7.5750113	7.6643863	7.2320085	7.1793747	7.179832
"TC1900009755.hg.1"	6.9496884	7.18678	6.8544216	6.810325	6.9404774	6.88796
"TC1900009756.hg.1"	4.4133425	5.2789707	5.082462	4.84965	4.7521076	4.658837
"TC1900009757.hg.1"	8.733238	8.77524	8.769904	8.858964	8.700957	8.797833
"TC1900009759.hg.1"	6.8300724	6.9803495	6.8314395	7.003623	6.8761487	6.8111053
"TC1900009765.hg.1"	6.5346975	6.6650405	6.7796702	6.708834	6.5569324	6.930588
"TC1900009766.hg.1"	7.227866	7.058711	7.1905155	7.749073	7.649702	7.7564726
"TC1900009769.hg.1"	7.4228168	7.3285766	7.204502	7.5256968	7.3941693	7.5069027
"TC1900009791.hg.1"	6.160275	6.308986	6.2326965	6.1218033	6.312026	6.3061275
"TC1900009792.hg.1"	5.847528	5.7907557	6.1406274	6.1710496	6.248445	6.1324625
"TC1900009795.hg.1"	6.425408	6.6192245	6.830871	6.700796	6.557667	6.734915
"TC1900009801.hg.1"	6.417108	6.499525	6.4774833	6.318042	6.415805	6.2495184
"TC1900009804.hg.1"	6.519132	6.4727817	6.6453137	6.153688	6.3988314	6.607463
"TC1900009805.hg.1"	7.320211	7.220017	7.028945	6.9234138	7.01134	6.976464
"TC1900009806.hg.1"	8.573706	8.398512	8.551147	8.74962	8.7254505	8.751401
"TC1900009807.hg.1"	8.693144	8.572851	8.581387	8.693293	8.659899	8.643171
"TC1900009808.hg.1"	7.0222554	6.9509716	6.8976245	6.764424	6.7901034	6.7300987
"TC1900009820.hg.1"	8.123372	8.129839	8.08121	7.982342	8.318966	7.9594755
"TC1900009822.hg.1"	7.273416	7.5666	7.3309216	7.285548	7.4634457	7.121488
"TC1900009823.hg.1"	7.917268	7.7828193	7.8829117	7.695995	7.5267124	7.828805
"TC1900009824.hg.1"	8.184579	8.118485	8.178711	8.299609	8.477604	8.153339
"TC1900009828.hg.1"	7.523211	7.672795	7.387371	7.6482058	7.5275326	7.6968246
"TC1900009832.hg.1"	3.729309	4.1366105	3.8274684	4.040506	3.6093512	4.1839314
"TC1900009838.hg.1"	4.4451613	4.2058096	3.7494552	4.1687517	4.364356	4.071034
"TC1900009841.hg.1"	3.7003734	4.1266685	3.922995	3.6714044	3.8598943	3.6450162
"TC1900009842.hg.1"	4.080184	4.177832	4.4480476	4.2830515	4.3260074	4.3168383
"TC1900009843.hg.1"	4.41288	4.2682257	4.175434	4.12966	3.9544728	4.2020965
"TC1900009846.hg.1"	5.3592253	5.3807173	5.435048	5.299786	5.308613	5.289231
"TC1900009850.hg.1"	6.709121	6.977607	6.804095	6.755261	6.83243	6.5538054
"TC1900009852.hg.1"	6.1386347	6.0043793	6.0531197	6.059061	5.955871	6.2636476
"TC1900009854.hg.1"	6.2417383	6.6038437	6.4543757	6.3602147	6.225898	6.284742
"TC1900009858.hg.1"	6.419222	6.63311	6.182152	6.6139174	6.859491	6.586483
"TC1900009859.hg.1"	9.142751	8.97999	9.024568	9.224979	9.325239	9.296411
"TC1900009866.hg.1"	7.014814	6.746917	7.03047	7.3618493	7.0791025	7.2399592
"TC1900009867.hg.1"	8.235649	8.022781	8.147883	9.007408	8.669038	9.060895
"TC1900009871.hg.1"	8.15915	8.350548	8.175444	8.269186	8.373757	8.15034
"TC1900009872.hg.1"	7.2116327	7.401194	7.3907037	7.2068005	7.2367916	7.2142415
"TC1900009873.hg.1"	5.473813	5.7102427	5.463351	5.4423804	5.4507227	5.656784
"TC1900009888.hg.1"	3.612307	3.5422223	3.6698098	3.2560434	3.4530628	3.7855594
"TC1900009891.hg.1"	6.5585747	6.2889295	6.236998	6.510461	6.5697336	6.6596746
"TC1900009893.hg.1"	4.8718276	5.2050295	5.0709934	4.829116	4.7150984	4.756441
"TC1900009896.hg.1"	4.761544	4.972292	4.980391	4.448646	4.4697337	4.805088
"TC1900009906.hg.1"	6.308655	6.4100027	6.2279415	6.0426764	6.0373545	6.053203
"TC1900009917.hg.1"	5.070078	4.853857	4.7307167	5.0398507	5.478191	5.24048
"TC1900009941.hg.1"	7.3117623	7.544	7.321882	7.676775	7.3290815	7.48547
"TC1900009943.hg.1"	7.366418	7.402583	7.149851	7.5121994	7.5400524	7.460316
"TC1900009947.hg.1"	6.438905	6.595152	5.911957	6.378061	6.3105803	6.303075
"TC1900009959.hg.1"	6.95385	6.9950495	6.947128	6.983288	7.060825	6.8844886
"TC1900009963.hg.1"	6.886957	6.814611	6.7822757	6.6319604	6.4087796	6.6055374
"TC1900009964.hg.1"	6.5914655	6.3394637	6.5130434	6.2903795	6.41122	6.393868
"TC1900009966.hg.1"	4.098983	4.1867714	4.210689	4.2549057	4.155645	4.150749
"TC1900009970.hg.1"	6.2502184	6.187923	6.274294	6.4555163	6.450708	6.4073405
"TC1900009984.hg.1"	4.7946854	4.628811	4.8807573	4.7278304	4.8020024	4.840312
"TC1900009987.hg.1"	3.1891115	3.2488136	2.7639124	3.3169725	3.3051877	3.0891278
"TC1900009989.hg.1"	6.981848	7.3185005	6.900195	7.007084	7.069668	6.7522044
"TC1900009991.hg.1"	7.4184704	7.7441235	7.642285	7.634732	7.541282	7.654335
"TC1900009999.hg.1"	4.853067	4.799035	4.87244	4.839833	4.812879	4.93606
"TC1900010005.hg.1"	6.1774745	6.6743145	6.586157	6.66188	6.718752	5.974943
"TC1900010008.hg.1"	6.469244	6.4169927	6.417882	6.1085057	6.5882936	5.994046
"TC1900010009.hg.1"	7.1414385	6.7483315	6.5631075	6.9022818	6.665827	6.598552
"TC1900010011.hg.1"	9.494931	9.386033	9.35366	9.472647	9.447168	9.42668
"TC1900010013.hg.1"	5.1056027	5.77185	5.1034	5.153067	5.2014103	5.2663865
"TC1900010016.hg.1"	7.358733	7.3994985	7.569934	7.2596955	7.064075	6.8275223
"TC1900010017.hg.1"	7.0913897	6.951857	6.764976	6.8458066	6.728667	7.0464134
"TC1900010023.hg.1"	8.216709	8.289951	8.175008	8.215167	8.151113	8.12529
"TC1900010025.hg.1"	5.4437475	5.1385083	4.932355	5.08996	5.299431	4.944274
"TC1900010031.hg.1"	7.0673146	7.245319	6.9712806	6.9494762	6.962649	6.9048634
"TC1900010032.hg.1"	5.7595644	5.9631214	5.8186703	6.0318036	5.6405067	5.8046107
"TC1900010037.hg.1"	7.111748	7.134464	6.809554	7.288648	7.3660965	7.2041707
"TC1900010043.hg.1"	7.2432723	7.163303	7.0162945	7.405619	6.8891006	7.53864
"TC1900010045.hg.1"	7.052789	6.96707	6.7880507	6.9106245	6.893509	6.8958616
"TC1900010047.hg.1"	6.778241	5.9245358	6.030818	6.10848	5.884889	6.3411384
"TC1900010050.hg.1"	7.1969	7.228283	7.147379	7.6509514	7.551048	7.743989
"TC1900010063.hg.1"	5.3862376	5.1535344	4.634705	5.5195737	5.1255746	5.376743
"TC1900010067.hg.1"	6.891798	6.80357	6.7713685	6.9265037	7.006669	6.999701
"TC1900010073.hg.1"	6.974068	6.949352	6.8404446	6.765462	6.779077	7.0167327
"TC1900010074.hg.1"	6.4863305	6.4136515	6.4951205	6.534237	6.4349747	6.3120375
"TC1900010076.hg.1"	7.611048	7.538112	7.387001	7.7202873	7.6496625	7.6684365
"TC1900010078.hg.1"	4.7534933	4.3441386	4.341202	4.904304	4.8701143	4.714107
"TC1900010081.hg.1"	2.330615	2.534123	2.3303497	2.3397572	2.492074	2.2937512
"TC1900010089.hg.1"	5.3805537	5.428048	5.5812545	5.6460915	5.686526	5.6057386
"TC1900010158.hg.1"	8.65961	8.63998	8.773946	8.9961195	9.163621	8.860863
"TC1900010163.hg.1"	8.065492	7.9848514	8.402137	8.448094	8.737854	8.534772
"TC1900010164.hg.1"	9.144844	9.14944	9.28403	9.310862	9.328183	9.366498
"TC1900010172.hg.1"	5.8631625	6.5079455	6.410425	6.675574	6.45486	6.9718776
"TC1900010195.hg.1"	4.568373	4.746279	4.960235	5.026107	5.1501703	4.7770715
"TC1900010209.hg.1"	8.012513	7.914998	8.139373	8.427483	8.550364	8.309319
"TC1900010221.hg.1"	7.0406957	7.352349	7.4518948	7.914428	8.153384	7.855295
"TC1900010286.hg.1"	8.550617	8.436156	8.546715	8.650288	8.600565	8.709308
"TC1900010301.hg.1"	7.392833	7.0241456	7.431413	7.517889	7.3569746	7.516626
"TC1900010334.hg.1"	5.6354876	5.7838817	5.5992026	5.7216225	5.7061877	5.6542554
"TC1900010360.hg.1"	7.266919	7.201375	7.096964	7.870991	7.5456624	7.732134
"TC1900010370.hg.1"	3.7851639	3.9329169	3.510034	3.895245	3.4271116	3.270866
"TC1900010372.hg.1"	7.497043	7.230689	7.512058	7.7720547	7.9991426	7.8474216
"TC1900010375.hg.1"	7.2147274	7.1019635	7.090396	6.936949	7.2442575	7.14485
"TC1900010379.hg.1"	6.5600314	6.8031564	6.741999	6.252457	6.6181946	6.192076
"TC1900010386.hg.1"	5.500492	5.675024	5.8768926	5.448434	5.6228824	5.503401
"TC1900010391.hg.1"	7.9924536	7.9089723	7.944418	7.886213	7.769449	8.066409
"TC1900010433.hg.1"	3.7242806	3.9058826	3.997232	3.6059623	3.6032925	3.8346586
"TC1900010443.hg.1"	6.093103	6.1929426	5.907894	5.8025064	5.7400336	5.473393
"TC1900010460.hg.1"	6.6023097	6.549659	6.577394	5.854221	6.076407	6.401894
"TC1900010465.hg.1"	7.1641126	7.4084015	7.239948	6.9103904	7.3495774	6.973279
"TC1900010466.hg.1"	5.6774607	5.3194017	5.629651	5.568293	5.533437	5.4007173
"TC1900010469.hg.1"	4.570429	4.677347	4.6476417	4.517222	4.627932	4.7632537
"TC1900010478.hg.1"	4.045568	4.462584	4.2058105	3.9555593	4.352909	4.0246778
"TC1900010479.hg.1"	7.076251	7.170701	7.1398287	7.4727015	7.284058	7.6041923
"TC1900010480.hg.1"	5.0770135	5.524519	5.6832438	5.605962	5.083655	5.093522
"TC1900010481.hg.1"	5.2689776	5.219978	4.763477	5.6222854	5.631411	5.725041
"TC1900010482.hg.1"	7.482298	7.3315244	7.6647453	7.0304456	7.281335	7.477302
"TC1900010487.hg.1"	5.86126	6.1426277	5.733683	6.271213	5.556176	5.5808268
"TC1900010494.hg.1"	6.702503	6.9057307	6.674693	6.9761567	7.0429635	6.597541
"TC1900010499.hg.1"	4.6721787	5.3335633	4.6668124	4.380019	4.8174844	4.5783777
"TC1900010500.hg.1"	4.676467	4.485389	4.5416527	4.287941	4.331488	4.7378874
"TC1900010502.hg.1"	6.696274	6.703544	6.6485586	6.597091	6.630777	6.69976
"TC1900010503.hg.1"	7.4584856	7.648612	7.33127	7.1747556	7.4627447	7.355428
"TC1900010508.hg.1"	6.1892743	6.4466357	6.504136	6.2499094	6.6349635	6.2828097
"TC1900010510.hg.1"	6.21642	6.5712852	6.262168	6.1201773	6.0933623	5.973268
"TC1900010511.hg.1"	7.628846	7.803103	7.599545	7.920871	7.619405	7.9324074
"TC1900010513.hg.1"	6.5829067	6.948604	6.496198	6.6369486	6.648902	6.6261654
"TC1900010517.hg.1"	5.0898776	5.3286095	5.225932	5.7311583	5.2625256	5.2514615
"TC1900010521.hg.1"	4.519594	4.619117	4.6810393	4.5669193	4.807357	4.362454
"TC1900010523.hg.1"	7.4777164	7.373093	7.6750236	7.375469	7.613661	7.392376
"TC1900010525.hg.1"	4.798572	4.8502803	4.1541195	4.710712	4.710013	4.6493964
"TC1900010528.hg.1"	7.4575605	7.4592505	7.5481486	7.3295875	6.843608	6.449578
"TC1900010529.hg.1"	4.519739	4.553785	4.51815	4.850487	4.23755	4.5501013
"TC1900010531.hg.1"	7.256703	7.0376287	7.2651086	7.168587	7.448548	7.127376
"TC1900010533.hg.1"	8.262291	7.965628	8.212016	7.6265893	7.6667547	7.7932916
"TC1900010538.hg.1"	7.220845	7.5485544	7.574565	7.3352485	7.4929914	7.2386456
"TC1900010543.hg.1"	3.751465	4.5891337	5.1484804	4.4972777	4.6244597	4.380431
"TC1900010566.hg.1"	4.728936	4.7921343	4.9033904	4.956682	4.802178	3.6348927
"TC1900010568.hg.1"	5.2274857	5.0012126	5.355324	5.6586685	5.4073796	5.2633
"TC1900010574.hg.1"	6.395087	6.1606708	6.1606045	5.9491057	6.323013	5.830923
"TC1900010580.hg.1"	5.6119747	5.515934	5.7842216	5.859815	5.859641	5.8129764
"TC1900010581.hg.1"	4.5006223	4.407324	4.118217	4.415151	4.5154066	4.111511
"TC1900010582.hg.1"	3.3568804	3.8481443	3.479669	3.7269466	3.618582	3.4043539
"TC1900010593.hg.1"	6.3180933	6.846926	6.492336	6.650411	6.811866	6.9138803
"TC1900010595.hg.1"	6.8510356	6.811333	6.7710824	6.8064938	6.472665	6.456915
"TC1900010597.hg.1"	7.6727095	7.2507763	7.4687915	7.3287387	7.1325436	7.37653
"TC1900010602.hg.1"	6.839584	6.960905	6.962256	6.865504	6.706655	6.6095104
"TC1900010604.hg.1"	5.4930477	5.8358626	5.4659815	5.599133	5.3866515	5.5116324
"TC1900010612.hg.1"	3.919114	3.548617	4.113223	4.142041	3.7583456	4.20525
"TC1900010620.hg.1"	5.13509	5.4250083	5.6201353	5.1045303	5.0868163	4.601043
"TC1900010622.hg.1"	6.2228093	6.643654	5.884687	6.2324977	6.409145	6.0899553
"TC1900010625.hg.1"	5.514143	5.4688973	5.536904	5.5318217	5.350339	5.484566
"TC1900010631.hg.1"	6.534184	6.8496222	6.5447063	6.5383816	6.664796	6.5736785
"TC1900010632.hg.1"	7.2751555	7.364654	7.1303725	7.3441124	7.377718	7.362186
"TC1900010633.hg.1"	8.5044775	8.490632	8.651871	8.480878	8.432567	8.584178
"TC1900010644.hg.1"	6.132162	6.112045	5.954513	5.6865926	4.9885964	5.788117
"TC1900010646.hg.1"	6.6641912	6.5295997	6.5066333	6.4929776	6.3856387	6.3919783
"TC1900010647.hg.1"	6.934694	6.6766915	6.6417465	6.5020785	6.905595	6.805401
"TC1900010651.hg.1"	5.269341	5.4812555	5.3748226	5.1597514	5.017669	5.2876067
"TC1900010655.hg.1"	8.581421	8.686314	8.541167	8.631555	8.670652	8.871832
"TC1900010659.hg.1"	11.142412	11.111634	11.045872	11.2661	11.278908	11.28862
"TC1900010664.hg.1"	5.5339313	5.360319	5.180997	5.8314548	5.27965	5.9190354
"TC1900010665.hg.1"	6.602722	6.740956	6.4038625	6.341856	6.457468	6.5304275
"TC1900010670.hg.1"	5.9307966	5.739036	5.206446	5.9122725	5.6580763	5.835325
"TC1900010673.hg.1"	6.1567063	6.3069167	6.3211217	5.9427557	5.5791163	5.890914
"TC1900010675.hg.1"	8.991294	8.972915	8.763603	9.196052	9.0568285	9.228404
"TC1900010676.hg.1"	5.8517036	5.9415727	5.821147	5.718863	5.4227405	5.778953
"TC1900010693.hg.1"	4.2865286	4.7272944	4.663027	4.4318247	4.63049	4.4326296
"TC1900010695.hg.1"	6.9565024	7.3379073	7.19961	7.0270452	7.048354	6.949122
"TC1900010696.hg.1"	7.865623	7.622476	7.6887417	7.804065	7.609174	7.8016686
"TC1900010701.hg.1"	7.00724	6.884295	6.8677406	7.0754356	6.8538756	6.905066
"TC1900010703.hg.1"	4.702781	4.895439	4.629979	4.476146	4.4987645	4.555979
"TC1900010704.hg.1"	8.00256	8.338839	8.135189	8.152824	8.096212	8.153167
"TC1900010706.hg.1"	6.0305114	6.054919	5.858607	5.8416424	5.955324	5.6557384
"TC1900010707.hg.1"	7.1200194	7.020855	7.172891	7.3097625	7.349729	7.410508
"TC1900010708.hg.1"	8.620305	8.532722	8.464003	8.533146	8.403446	8.555702
"TC1900010715.hg.1"	6.984613	6.7961206	6.754714	6.8891406	6.6209316	6.782013
"TC1900010716.hg.1"	6.0772324	5.9594374	6.036366	5.9007792	5.868103	6.240337
"TC1900010720.hg.1"	5.5882726	5.786386	5.825435	5.3557096	5.575921	5.598355
"TC1900010743.hg.1"	8.784572	8.675719	8.590841	8.318368	8.1259165	8.2247305
"TC1900010745.hg.1"	6.8681674	6.7826033	6.7418175	6.8511233	6.6571293	6.806638
"TC1900010746.hg.1"	7.379639	7.275063	7.027448	7.2301216	7.1356416	6.9352217
"TC1900010747.hg.1"	5.939264	6.109841	5.8550124	5.956816	5.9975047	6.0716605
"TC1900010748.hg.1"	8.322142	8.302161	8.164239	8.50942	8.484086	8.570753
"TC1900010761.hg.1"	7.354045	7.12317	7.182911	7.579515	7.1664476	7.200041
"TC1900010765.hg.1"	4.4301147	4.599976	4.1960545	4.816365	4.036375	4.6345854
"TC1900010771.hg.1"	4.9690356	4.5049205	4.577337	4.363002	4.4798098	4.708709
"TC1900010781.hg.1"	8.870707	8.9769125	8.982741	9.037286	8.898651	9.066097
"TC1900010782.hg.1"	5.9823174	6.3778534	6.017412	5.890917	6.1492887	6.1288066
"TC1900010783.hg.1"	6.4969063	6.872153	6.692399	6.687458	6.892885	6.479539
"TC1900010789.hg.1"	5.9057565	5.916316	5.7894025	5.5004454	5.3558054	5.493428
"TC1900010792.hg.1"	7.1523457	7.072565	7.269534	6.968723	6.9605985	6.8226256
"TC1900010798.hg.1"	8.098531	8.0036545	7.917935	8.054921	7.883919	8.139321
"TC1900010801.hg.1"	7.63964	7.469959	7.6494474	7.265043	7.418111	7.5856123
"TC1900010802.hg.1"	5.936182	6.0386887	6.085907	5.819536	6.309636	5.920846
"TC1900010805.hg.1"	5.9838214	6.0619497	5.881385	5.816813	5.7912564	5.6474996
"TC1900010807.hg.1"	4.3934026	4.7044654	4.6638994	4.798055	4.759896	4.526135
"TC1900010818.hg.1"	6.8574867	6.146001	6.2700224	5.467134	5.538594	5.5242443
"TC1900010824.hg.1"	7.296007	7.222131	7.333474	7.019252	6.828698	7.0397353
"TC1900010833.hg.1"	7.1465845	7.1032367	7.164839	6.656299	6.6784153	6.826659
"TC1900010836.hg.1"	8.677628	8.674116	8.73664	8.35305	8.460794	8.413072
"TC1900010847.hg.1"	7.0155406	7.26624	7.3304253	6.864288	6.791496	6.7392373
"TC1900010849.hg.1"	7.2157326	7.118812	7.131375	6.872516	6.955403	6.986312
"TC1900010851.hg.1"	8.267547	8.015508	8.203368	7.6485734	7.739673	7.7412963
"TC1900010854.hg.1"	5.9972687	6.1185203	5.9802866	5.9298277	6.00237	5.875042
"TC1900010855.hg.1"	7.437568	7.151701	7.2383337	6.975614	6.98621	7.2511888
"TC1900010856.hg.1"	9.385591	9.289108	9.096694	8.365223	8.357704	8.3633585
"TC1900010863.hg.1"	5.9071956	5.9240365	6.155835	5.991018	6.129269	6.363668
"TC1900010864.hg.1"	7.788417	7.9463854	7.7600527	7.7321925	7.514482	7.6837764
"TC1900010873.hg.1"	5.454368	5.8335657	5.7805867	5.5788584	5.2281466	5.419203
"TC1900010886.hg.1"	6.473458	6.33012	6.352513	5.882561	6.326562	6.0713367
"TC1900010894.hg.1"	6.3669257	6.2888975	6.1047235	6.3157854	6.4591823	6.357748
"TC1900010895.hg.1"	4.356673	4.4299464	4.059803	4.2013583	4.1341634	4.0173044
"TC1900010925.hg.1"	4.056074	4.6368694	4.742078	4.5020576	4.3039384	4.5277243
"TC1900010926.hg.1"	8.255285	8.231845	8.432954	8.368558	8.425938	8.309035
"TC1900010931.hg.1"	5.3544025	5.7176604	5.5140758	5.1580215	5.4140387	5.1766906
"TC1900010933.hg.1"	4.0828114	4.3866944	3.8124025	3.7706692	4.0942287	3.790283
"TC1900010939.hg.1"	7.604256	7.471564	7.2468224	7.488772	7.236016	7.492941
"TC1900010941.hg.1"	8.812782	8.621587	8.745311	8.731219	8.747538	8.585003
"TC1900010943.hg.1"	5.8846984	5.8042173	6.0649962	5.76759	5.738494	5.9384975
"TC1900010947.hg.1"	6.0478363	6.2160473	5.863607	5.913422	6.260465	5.7660103
"TC1900010951.hg.1"	7.9400015	7.7536325	7.629396	7.823078	7.804097	7.8619094
"TC1900010952.hg.1"	7.252763	7.505541	7.1978116	6.9716926	7.1372166	7.0495563
"TC1900010953.hg.1"	6.45881	6.699656	6.740697	6.70854	6.384798	6.581731
"TC1900010956.hg.1"	5.7738624	5.516202	5.661083	5.5108504	5.691729	5.6093903
"TC1900010957.hg.1"	8.786858	9.141661	8.800349	8.891581	8.8373575	8.831469
"TC1900010961.hg.1"	5.915637	5.7238708	5.7299037	6.0185537	5.374744	5.8208537
"TC1900010962.hg.1"	5.313578	5.433942	5.1998262	5.247192	5.3085947	5.549408
"TC1900010963.hg.1"	6.3836536	6.577962	6.390536	6.1149683	6.313385	6.129358
