"ID_REF"	"GSM2509848"	"GSM2509849"	"GSM2509850"	"GSM2509851"
"TC14001658.hg.1"	3.058376	3.025782	3.030589	3.08817
"TC14001659.hg.1"	2.756878	2.885653	2.742373	2.812435
"TC14001660.hg.1"	4.29317	4.044474	4.199975	4.042067
"TC14001661.hg.1"	2.617365	2.652667	2.553029	2.701509
"TC14001662.hg.1"	2.936889	3.048738	2.887247	2.812395
"TC14001663.hg.1"	8.736382	8.797046	8.902801	8.962554
"TC14001664.hg.1"	2.811359	2.934253	2.843447	2.96691
"TC14001665.hg.1"	3.174477	3.231302	3.16572	3.27188
"TC14001666.hg.1"	3.435005	3.185556	3.155186	3.297467
"TC14001667.hg.1"	3.403516	3.309337	3.12167	3.162234
"TC14001668.hg.1"	2.584947	2.485518	2.512559	2.589239
"TC14001669.hg.1"	2.65414	2.585388	2.697075	2.506545
"TC14001670.hg.1"	2.966841	2.937728	2.556343	2.727353
"TC14001671.hg.1"	3.340737	3.217908	3.151368	3.238892
"TC14001672.hg.1"	3.044309	3.184891	3.063836	3.014518
"TC14001673.hg.1"	2.657699	2.525106	2.470361	2.431538
"TC14001675.hg.1"	7.514853	7.490481	7.394743	7.432469
"TC14001676.hg.1"	7.023951	6.919032	6.60445	6.676676
"TC14001678.hg.1"	9.479036	9.402217	9.514064	9.499171
"TC14001679.hg.1"	5.066766	5.203729	5.216355	5.271867
"TC14001680.hg.1"	6.502618	6.317958	6.200094	6.208089
"TC14001681.hg.1"	4.16109	3.844743	4.152397	4.156497
"TC14001682.hg.1"	3.400684	3.462139	3.362276	3.293056
"TC14001683.hg.1"	3.251274	3.404299	3.286982	3.314579
"TC14001684.hg.1"	3.792032	3.850239	3.839477	3.787813
"TC14001685.hg.1"	3.318234	3.338732	3.337064	3.273269
"TC14001686.hg.1"	3.169027	2.845223	2.916268	2.606412
"TC14001687.hg.1"	2.97982	2.991084	2.8401	2.702143
"TC14001688.hg.1"	7.808664	7.780161	7.966599	7.737829
"TC14001689.hg.1"	4.043633	4.095037	4.011183	4.04571
"TC14001690.hg.1"	2.828336	2.823418	2.807058	2.607138
"TC14001691.hg.1"	3.02682	3.047914	2.947875	2.924819
"TC14001692.hg.1"	4.647258	4.612696	4.322789	4.350665
"TC14001693.hg.1"	7.631041	7.679627	8.156746	8.267193
"TC14001694.hg.1"	6.73548	6.872056	6.745363	6.859297
"TC14001695.hg.1"	4.437457	4.428885	4.411148	4.535713
"TC14001696.hg.1"	2.887277	2.916114	2.833992	2.843383
"TC14001697.hg.1"	2.722013	2.971958	2.831517	2.852519
"TC14001698.hg.1"	3.896895	3.839321	3.944964	3.884069
"TC14001699.hg.1"	3.537878	3.116561	3.128685	3.170859
"TC14001700.hg.1"	3.268267	3.300421	3.133886	3.197488
"TC14001701.hg.1"	2.959055	3.122086	2.797759	2.92749
"TC14001702.hg.1"	2.823209	2.754215	2.835916	2.702821
"TC14001703.hg.1"	3.927861	3.916988	3.81076	3.947641
"TC14001704.hg.1"	3.920934	3.65677	3.587505	3.410072
"TC14001705.hg.1"	3.706359	3.839527	3.595009	3.566117
"TC14001706.hg.1"	7.975886	7.841389	7.653245	7.652958
"TC14001707.hg.1"	2.738825	2.842995	2.742542	2.627765
"TC14001708.hg.1"	9.139157	9.134262	8.913512	8.916481
"TC14001709.hg.1"	3.609812	3.596141	3.547196	3.60101
"TC14001710.hg.1"	7.271772	7.502026	7.435949	7.342762
"TC14001711.hg.1"	3.001961	2.910479	2.889138	2.828553
"TC14001712.hg.1"	2.971941	3.19606	2.857553	2.946538
"TC14001713.hg.1"	2.999923	3.385477	3.078371	3.030112
"TC14001714.hg.1"	6.363478	6.57921	6.370537	6.51789
"TC14001715.hg.1"	3.576663	3.502602	3.675917	3.442255
"TC14001716.hg.1"	3.667829	3.990046	3.802118	3.671342
"TC14001717.hg.1"	2.803624	2.789093	2.748824	2.700402
"TC14001718.hg.1"	7.035873	7.004601	6.718081	6.775449
"TC14001719.hg.1"	8.500953	8.572187	8.567327	8.638161
"TC14001720.hg.1"	6.412245	6.488279	6.762945	6.487289
"TC14001721.hg.1"	5.494519	5.475891	5.482031	5.193702
"TC14001722.hg.1"	7.001381	6.988427	7.3969	7.31799
"TC14001723.hg.1"	2.578241	2.613909	2.550237	2.518545
"TC14001724.hg.1"	4.059618	3.902081	3.97139	3.873878
"TC14001725.hg.1"	2.783274	2.695874	2.862424	2.863201
"TC14001726.hg.1"	4.555532	4.569192	4.781621	4.639715
"TC14001727.hg.1"	2.960698	3.028337	3.17568	2.974387
"TC14001728.hg.1"	3.417333	3.514522	3.337921	3.233233
"TC14001729.hg.1"	5.75014	6.004373	5.663435	5.668432
"TC14001730.hg.1"	3.73979	3.941908	4.33754	4.450903
"TC14001731.hg.1"	6.934657	7.0174	7.212722	7.225503
"TC14001732.hg.1"	7.930251	8.050354	7.789745	7.56078
"TC14001733.hg.1"	4.127437	4.051698	4.151756	4.099128
"TC14001734.hg.1"	4.385026	3.894015	3.56865	3.535274
"TC14001735.hg.1"	8.322273	8.377038	8.900994	8.99409
"TC14001736.hg.1"	3.692724	3.953371	3.864787	3.94433
"TC14001737.hg.1"	2.86416	3.058542	3.054704	2.759617
"TC14001738.hg.1"	3.378445	3.236352	3.183707	3.154505
"TC14001739.hg.1"	3.063851	2.894551	2.806338	2.837849
"TC14001740.hg.1"	3.158052	3.317224	3.047214	2.99397
"TC14001741.hg.1"	4.260408	3.922494	4.162449	4.301289
"TC14001742.hg.1"	4.114829	3.922804	4.282064	4.259989
"TC14001743.hg.1"	4.888301	4.990176	4.91846	4.902623
"TC14001744.hg.1"	3.560779	3.428316	3.627136	3.296407
"TC14001745.hg.1"	3.45969	3.597104	3.608288	3.477267
"TC14001746.hg.1"	4.74369	4.9347	4.977984	5.068758
"TC14001747.hg.1"	6.39189	6.350488	6.367902	6.534228
"TC14001748.hg.1"	4.112807	4.110634	4.181961	3.860437
"TC14001749.hg.1"	2.658195	2.752743	2.648793	2.746427
"TC14001750.hg.1"	4.803995	4.902997	4.985031	4.970526
"TC14001751.hg.1"	2.751564	2.857378	2.716924	2.59044
"TC14001752.hg.1"	3.709068	3.68219	3.581311	3.672104
"TC14001753.hg.1"	3.739382	3.774673	3.857032	3.74866
"TC14001754.hg.1"	6.024447	5.999081	6.162396	5.93641
"TC14001755.hg.1"	3.463821	3.425326	3.373434	3.447503
"TC14001756.hg.1"	4.666738	5.116291	5.42619	5.096931
"TC14001757.hg.1"	5.384305	5.382165	5.408781	5.505041
"TC14001758.hg.1"	3.961708	4.028683	3.843819	3.902185
"TC14001759.hg.1"	3.461025	3.108312	3.257528	2.914025
"TC14001760.hg.1"	5.705253	5.039774	5.820594	5.696389
"TC14001761.hg.1"	4.250998	4.4189	4.348151	4.113091
"TC14001762.hg.1"	6.943314	6.909661	6.81794	6.740541
"TC14001763.hg.1"	3.348287	3.464629	3.493886	3.4641
"TC14001764.hg.1"	3.286505	3.11694	3.471012	3.220024
"TC14001765.hg.1"	2.995484	2.754794	2.873227	2.884801
"TC14001766.hg.1"	3.781355	4.37778	3.984485	3.810479
"TC14001767.hg.1"	5.260962	4.79994	4.875349	4.722896
"TC14001768.hg.1"	5.218468	5.181903	4.901029	5.220888
"TC14001769.hg.1"	7.855146	7.739871	7.768005	7.893234
"TC14001770.hg.1"	4.810786	4.742905	4.213443	4.029375
"TC14001771.hg.1"	5.140258	5.317866	5.098866	5.165631
"TC14001772.hg.1"	9.656015	9.559275	9.538067	9.764683
"TC14001773.hg.1"	4.385189	4.315501	4.462337	4.27682
"TC14001774.hg.1"	2.988998	2.634016	2.771767	2.766877
"TC14001775.hg.1"	5.367282	5.386659	5.347905	5.367282
"TC14001776.hg.1"	4.735997	4.643498	4.297702	4.343003
"TC14001777.hg.1"	7.240923	7.199593	6.865101	7.016728
"TC14001778.hg.1"	6.220875	6.158082	6.187938	6.168573
"TC14001779.hg.1"	4.234371	4.429858	4.577312	4.202186
"TC14001780.hg.1"	4.855393	4.761397	4.818604	4.913906
"TC14001781.hg.1"	3.211792	3.305842	3.204472	3.138721
"TC14001782.hg.1"	6.008538	6.243662	6.30601	6.244961
"TC14001783.hg.1"	3.596351	3.491679	3.540524	3.531397
"TC14001784.hg.1"	4.394757	4.313028	3.927904	4.225008
"TC14001785.hg.1"	5.923989	6.036678	6.098203	5.903475
"TC14001786.hg.1"	3.838045	3.988751	3.83218	3.86174
"TC14001787.hg.1"	2.739078	2.845522	2.482556	2.506835
"TC14001788.hg.1"	3.358466	3.393429	3.204917	3.149271
"TC14001789.hg.1"	4.969247	5.323017	5.382266	5.498681
"TC14001790.hg.1"	4.362749	4.10565	4.236407	4.064009
"TC14001791.hg.1"	3.374899	3.317779	3.271888	3.407151
"TC14001792.hg.1"	3.723737	3.673626	3.588353	3.497857
"TC14001793.hg.1"	4.130319	4.324251	3.727196	3.553592
"TC14001794.hg.1"	4.483743	4.387671	4.333857	4.198669
"TC14001795.hg.1"	3.149846	3.177499	3.250996	3.236552
"TC14001796.hg.1"	3.328387	3.202041	3.278935	2.717216
"TC14001797.hg.1"	3.859786	4.146785	3.962675	3.913235
"TC14001798.hg.1"	2.743426	2.784333	2.80428	2.801917
"TC14001799.hg.1"	3.089104	3.084493	3.133918	3.025341
"TC14001800.hg.1"	3.010834	3.009975	3.023302	2.943512
"TC14001801.hg.1"	2.939772	2.969953	2.840307	2.897262
"TC14001802.hg.1"	2.999657	3.260408	3.153397	2.974927
"TC14001803.hg.1"	3.627534	3.528332	3.348175	3.393759
"TC14001804.hg.1"	6.533443	6.202211	5.865367	5.904934
"TC14001805.hg.1"	3.291342	3.218462	3.075667	3.111219
"TC14001806.hg.1"	6.064385	5.892334	5.607999	5.653565
"TC14001807.hg.1"	3.583141	3.407417	3.340076	3.166982
"TC14001808.hg.1"	3.047601	2.970321	3.243618	2.932838
"TC14001809.hg.1"	8.785503	8.920013	8.7771	8.599851
"TC14001810.hg.1"	3.413307	3.677136	3.593229	3.539627
"TC14001811.hg.1"	5.21842	4.891717	5.036217	5.289515
"TC14001812.hg.1"	3.38775	3.59345	3.539255	3.505205
"TC14001813.hg.1"	2.83575	2.836048	2.713753	2.687866
"TC14001814.hg.1"	4.22799	4.28435	4.275867	4.407755
"TC14001815.hg.1"	3.104122	3.363903	3.311851	3.010767
"TC14001816.hg.1"	3.906552	4.027163	3.962211	3.962211
"TC14001817.hg.1"	4.908275	4.72321	4.873851	4.687889
"TC14001818.hg.1"	8.048929	8.084071	8.252799	8.282284
"TC14001819.hg.1"	4.162543	4.313418	3.949972	3.850146
"TC14001820.hg.1"	4.560485	4.572271	4.696136	4.517939
"TC14001821.hg.1"	8.201833	8.092162	9.021994	9.262124
"TC14001822.hg.1"	4.778507	4.567637	4.760539	4.7059
"TC14001823.hg.1"	4.988386	4.99886	4.999366	4.922253
"TC14001824.hg.1"	4.803605	4.786098	4.786993	4.73306
"TC14001825.hg.1"	4.352191	4.131979	4.080672	4.258687
"TC14001826.hg.1"	5.368843	5.43732	5.376832	5.284517
"TC14001827.hg.1"	5.288623	5.088032	4.748799	5.334613
"TC14001828.hg.1"	5.076124	5.048203	4.922689	4.865366
"TC14001829.hg.1"	2.567551	2.681299	2.770227	3.127099
"TC14001830.hg.1"	5.834665	5.869514	5.91044	5.886642
"TC14001831.hg.1"	5.183721	5.219501	5.520818	5.283532
"TC14001832.hg.1"	4.350547	4.163156	4.127876	3.900797
"TC14001833.hg.1"	5.614434	5.708249	5.497189	5.776168
"TC14001834.hg.1"	4.513329	4.594134	4.539745	4.525923
"TC14001835.hg.1"	2.974874	3.232239	2.925444	2.979774
"TC14001836.hg.1"	3.895814	4.075771	3.906077	3.645589
"TC14001837.hg.1"	3.216433	3.047712	3.155928	3.134396
"TC14001838.hg.1"	3.197615	3.030175	2.803064	2.967089
"TC14001839.hg.1"	2.65009	2.626626	2.738778	2.741969
"TC14001840.hg.1"	4.88378	5.207501	4.859865	5.168607
"TC14001841.hg.1"	3.59967	3.208194	3.065899	3.13746
"TC14001842.hg.1"	4.80675	4.781647	4.746922	4.54756
"TC14001843.hg.1"	7.341157	6.882454	6.538872	6.601063
"TC14001844.hg.1"	4.66428	5.007415	4.717849	4.876979
"TC14001845.hg.1"	3.711527	3.64522	3.716024	3.576012
"TC14001846.hg.1"	5.140954	5.426665	5.482851	5.487577
"TC14001847.hg.1"	4.100535	3.907628	4.043879	3.983276
"TC14001848.hg.1"	3.598467	3.795724	3.516997	3.614109
"TC14001849.hg.1"	5.54035	5.625121	5.645163	5.66076
"TC14001850.hg.1"	5.660232	5.457518	5.929155	6.005584
"TC14001851.hg.1"	7.578558	7.788239	7.618957	7.7826
"TC14001852.hg.1"	8.051188	8.060348	7.836288	8.056035
"TC14001853.hg.1"	7.716798	7.880945	7.905359	7.908532
"TC14001854.hg.1"	4.605824	4.721691	4.595431	4.552942
"TC14001855.hg.1"	5.962035	5.897619	5.866476	5.694345
"TC14001856.hg.1"	5.270072	5.301816	5.118856	4.994415
"TC14001857.hg.1"	5.7725	5.819115	5.767572	5.476034
"TC14001858.hg.1"	3.842371	4.237229	3.800529	3.980804
"TC14001859.hg.1"	4.868105	4.957804	4.91279	4.796523
"TC14001860.hg.1"	3.573326	3.190154	3.209214	3.222573
"TC14001861.hg.1"	3.610394	3.731791	3.824599	3.839676
"TC14001862.hg.1"	3.658375	3.820922	3.763966	3.664299
"TC14001863.hg.1"	2.616537	2.799208	2.595384	2.681814
"TC14001864.hg.1"	3.083617	3.02774	3.036791	2.934822
"TC14001865.hg.1"	5.25138	5.366289	5.235301	5.205567
"TC14001866.hg.1"	5.112067	5.51016	5.246726	5.201789
"TC14001867.hg.1"	4.152059	4.237552	4.270337	4.309454
"TC14001868.hg.1"	4.013277	3.881977	3.799916	4.109371
"TC14001869.hg.1"	3.247489	3.20312	3.193839	2.926886
"TC14001870.hg.1"	5.250797	4.97989	5.394036	5.166909
"TC14001871.hg.1"	2.900267	3.163041	3.462485	3.13046
"TC14001872.hg.1"	9.678166	9.739799	9.769316	9.743981
"TC14001873.hg.1"	5.3828	5.355987	5.427738	5.32039
"TC14001874.hg.1"	4.427765	4.472248	4.420577	4.316436
"TC14001875.hg.1"	5.020221	5.182568	5.101515	4.988426
"TC14001876.hg.1"	7.966032	7.850065	7.963274	8.002842
"TC14001877.hg.1"	4.477624	4.582592	4.734686	4.33493
"TC14001878.hg.1"	4.88421	5.180326	4.975409	4.981232
"TC14001879.hg.1"	5.014459	5.346151	5.321846	5.418062
"TC14001880.hg.1"	6.479963	6.187818	5.971644	6.112574
"TC14001881.hg.1"	7.740745	7.785467	7.672709	7.765148
"TC14001882.hg.1"	6.247732	6.330112	6.214734	6.103009
"TC14001883.hg.1"	7.748794	8.052726	7.925569	7.905208
"TC14001884.hg.1"	5.090673	4.954165	5.010516	4.948335
"TC14001885.hg.1"	4.676627	4.68252	4.552725	4.537124
"TC14001886.hg.1"	5.224873	5.142259	5.377896	5.256826
"TC14001887.hg.1"	7.593889	7.661932	7.676704	7.853997
"TC14001888.hg.1"	5.439035	5.265361	5.296722	5.141814
"TC14001889.hg.1"	4.096005	3.967821	4.105655	4.135729
"TC14001890.hg.1"	6.018629	6.052463	6.426835	6.277222
"TC14001891.hg.1"	4.743576	4.559488	4.798133	4.829283
"TC14001892.hg.1"	5.192777	5.347299	5.430611	5.082072
"TC14001893.hg.1"	5.995751	6.109188	6.005077	6.029199
"TC14001894.hg.1"	5.092682	5.309975	5.136837	5.361739
"TC14001895.hg.1"	8.060553	8.107769	8.15685	8.128355
"TC14001896.hg.1"	5.65289	5.834403	5.676283	5.445485
"TC14001897.hg.1"	5.042326	5.191408	5.202184	5.176889
"TC14001898.hg.1"	4.689388	5.054321	4.939779	4.665828
"TC14001899.hg.1"	6.256436	6.474319	6.483462	6.496631
"TC14001900.hg.1"	6.539576	6.635807	6.774443	6.715723
"TC14001901.hg.1"	5.523169	5.542171	5.458464	5.49928
"TC14001902.hg.1"	6.62895	6.663791	6.522131	6.683349
"TC14001903.hg.1"	4.828588	4.97519	4.634517	4.592941
"TC14001904.hg.1"	5.342781	5.468343	5.382218	5.371788
"TC14001905.hg.1"	5.244137	5.140558	4.939449	5.068322
"TC14001906.hg.1"	2.784739	2.708533	2.619852	2.731669
"TC14001907.hg.1"	7.683321	7.601053	7.407355	7.4357
"TC14001908.hg.1"	3.621504	3.459179	4.046664	3.521348
"TC14001909.hg.1"	3.650694	3.607711	3.784242	3.63457
"TC14001910.hg.1"	3.485853	3.297087	3.165128	3.376563
"TC14001911.hg.1"	9.256414	9.184744	9.175216	9.076211
"TC14001912.hg.1"	4.219525	4.262218	4.264009	4.055995
"TC14001913.hg.1"	5.990989	6.119775	6.043768	5.98012
"TC14001914.hg.1"	3.416113	3.438217	3.362113	3.229703
"TC14001915.hg.1"	4.091793	3.886319	4.064024	3.819093
"TC14001916.hg.1"	3.93843	3.785527	3.780218	3.860966
"TC14001917.hg.1"	7.195609	7.037477	6.936018	6.858928
"TC14001918.hg.1"	4.892947	4.645332	4.709059	4.511036
"TC14001919.hg.1"	7.858389	7.855181	7.61179	7.530107
"TC14001920.hg.1"	4.992651	4.978243	4.956867	4.874385
"TC14001921.hg.1"	2.875807	3.411546	2.904427	2.991398
"TC14001922.hg.1"	3.890375	3.489473	3.64809	3.868332
"TC14001923.hg.1"	3.162147	3.265409	3.331642	3.208255
"TC14001924.hg.1"	3.172445	3.021137	3.065951	3.133309
"TC14001925.hg.1"	3.389562	3.54369	3.485829	3.382335
"TC14001926.hg.1"	3.932016	3.867902	3.753331	3.893737
"TC14001927.hg.1"	5.009573	5.116824	4.798912	4.826047
"TC14001928.hg.1"	4.127058	4.244118	3.992547	4.04979
"TC14001929.hg.1"	5.577348	5.52697	5.611499	5.695413
"TC14001930.hg.1"	7.243319	7.33236	7.414056	7.154439
"TC14001931.hg.1"	4.95327	5.20421	4.770492	5.077806
"TC14001932.hg.1"	4.248829	4.339744	4.163898	4.153679
"TC14001933.hg.1"	2.964792	2.81933	2.774758	2.913359
"TC14001934.hg.1"	3.365507	3.036143	3.039284	3.001556
"TC14001935.hg.1"	6.19623	6.203129	6.528316	6.52088
"TC14001936.hg.1"	9.744164	9.702205	10.10044	10.19774
"TC14001937.hg.1"	3.47904	3.358931	3.365153	3.452616
"TC14001938.hg.1"	4.23665	4.265632	4.341157	4.301406
"TC14001939.hg.1"	3.447121	3.274749	3.399458	3.165373
"TC14001940.hg.1"	2.85441	2.931896	2.859766	2.76285
"TC14001941.hg.1"	2.781271	2.532393	2.786647	2.61639
"TC14001942.hg.1"	2.479531	2.656144	2.568547	2.509336
"TC14001943.hg.1"	2.63166	2.521799	2.59249	2.51415
"TC14001944.hg.1"	3.165674	3.299031	3.313355	3.279983
"TC14001945.hg.1"	3.159648	3.069028	2.962759	2.629984
"TC14001946.hg.1"	3.888243	3.983312	3.783643	3.685414
"TC14001947.hg.1"	3.11638	2.951093	2.778827	3.013626
"TC14001948.hg.1"	3.337936	3.252173	3.438701	3.158902
"TC14001949.hg.1"	2.866496	2.683519	2.778007	2.759978
"TC14001950.hg.1"	2.965677	2.889601	2.830297	2.825944
"TC14001951.hg.1"	3.011912	2.661583	2.526269	2.684127
"TC14001952.hg.1"	3.787066	3.956268	3.818862	3.898278
"TC14001953.hg.1"	3.68525	3.301405	3.062258	3.292921
"TC14001954.hg.1"	3.53839	3.510244	3.444283	3.348688
"TC14001955.hg.1"	3.361768	3.289936	3.346254	3.046473
"TC14001956.hg.1"	3.502114	3.616211	3.520411	3.573871
"TC14001957.hg.1"	3.153684	3.147833	2.956553	2.912589
"TC14001958.hg.1"	3.06096	3.026211	2.820772	3.037793
"TC14001959.hg.1"	3.232142	3.367933	3.37569	3.119053
"TC14001960.hg.1"	5.729843	5.470796	5.46201	5.499074
"TC14001961.hg.1"	3.001174	3.24624	3.180967	3.028028
"TC14001962.hg.1"	3.44523	3.007696	3.034173	2.729991
"TC14001963.hg.1"	3.459898	3.402049	3.408909	3.401444
"TC14001964.hg.1"	3.502444	3.291559	3.359134	3.416584
"TC14001965.hg.1"	3.813141	4.18913	3.903646	3.89314
"TC14001966.hg.1"	9.437268	9.464812	9.395889	9.495842
"TC14001967.hg.1"	9.874094	9.749513	9.648601	9.641116
"TC14001968.hg.1"	3.8383	3.677929	3.496904	3.629344
"TC14001969.hg.1"	4.704026	4.355513	4.316114	4.298911
"TC14001970.hg.1"	3.246197	3.011802	3.113427	3.213794
"TC14001971.hg.1"	4.455348	4.747368	4.636135	4.983845
"TC14001972.hg.1"	8.532905	8.29451	7.696329	7.882051
"TC14001973.hg.1"	4.041393	4.187407	4.167451	3.892057
"TC14001974.hg.1"	3.062985	3.050529	3.080497	3.080497
"TC14001975.hg.1"	2.93357	3.048288	2.894766	2.975212
"TC14001976.hg.1"	4.524407	3.814799	4.283475	4.483104
"TC14001977.hg.1"	3.927399	3.892911	4.048676	3.817281
"TC14001978.hg.1"	3.242337	3.290431	3.202726	3.062624
"TC14001979.hg.1"	3.594516	3.561417	3.463999	3.440914
"TC14001980.hg.1"	4.360704	4.581551	4.487722	4.376733
"TC14001981.hg.1"	5.109968	5.369623	5.029974	4.925304
"TC14001982.hg.1"	3.129236	3.006823	3.069511	3.089159
"TC14001983.hg.1"	2.697054	2.645827	2.493504	2.649147
"TC14001984.hg.1"	3.531225	3.64431	3.560252	3.597914
"TC14001985.hg.1"	2.849989	3.070797	2.70241	2.895533
"TC14001986.hg.1"	2.758403	2.757453	2.547539	2.666839
"TC14001987.hg.1"	3.039304	3.129475	2.906896	3.269665
"TC14001988.hg.1"	2.882024	2.868342	2.831125	2.83033
"TC14001989.hg.1"	3.861174	4.304327	4.002606	4.02951
"TC14001990.hg.1"	2.882569	3.01199	2.86047	2.741364
"TC14001991.hg.1"	3.641235	3.540403	3.556442	3.380932
"TC14001992.hg.1"	9.287682	9.327498	9.441436	9.468819
"TC14001993.hg.1"	2.943833	3.037027	2.957386	2.961395
"TC14001994.hg.1"	4.142878	4.143956	4.251752	4.009707
"TC14001995.hg.1"	3.417969	3.4655	3.365788	3.451189
"TC14001996.hg.1"	3.150577	3.049833	2.872602	2.786006
"TC14001997.hg.1"	3.630276	3.802497	3.748964	3.951145
"TC14001999.hg.1"	3.567787	3.413048	3.385381	3.212821
"TC14002000.hg.1"	4.239625	4.256323	4.214976	4.258539
"TC14002001.hg.1"	5.652795	5.785999	5.80369	5.747791
"TC14002002.hg.1"	4.007926	4.227086	3.995151	4.195922
"TC14002003.hg.1"	2.751611	2.657236	2.631783	2.635544
"TC14002004.hg.1"	5.948599	6.052451	5.953055	5.900418
"TC14002005.hg.1"	3.914251	3.788839	3.740608	3.749014
"TC14002006.hg.1"	2.939694	2.804878	3.015353	2.945073
"TC14002007.hg.1"	3.311552	2.985524	2.947444	3.120569
"TC14002008.hg.1"	3.184353	3.270905	2.971364	3.259962
"TC14002009.hg.1"	2.854258	2.736181	2.688753	2.792935
"TC14002010.hg.1"	3.268372	3.390767	3.553603	3.113017
"TC14002011.hg.1"	2.88572	2.69523	3.028634	2.768353
"TC14002012.hg.1"	5.857214	6.121932	6.17358	5.977817
"TC14002013.hg.1"	2.82302	2.812617	2.670904	2.847013
"TC14002014.hg.1"	3.151604	3.150304	3.026757	3.084858
"TC14002015.hg.1"	3.071892	2.969111	2.877371	2.954667
"TC14002016.hg.1"	3.036943	3.182365	3.094722	2.992132
"TC14002017.hg.1"	3.169327	3.411643	3.494451	3.312665
"TC14002018.hg.1"	2.995959	3.136608	3.162204	3.189848
"TC14002019.hg.1"	6.31679	6.314953	6.030806	6.061257
"TC14002020.hg.1"	3.039041	3.065765	2.947107	2.906515
"TC14002021.hg.1"	5.769975	5.789507	5.73612	5.789076
"TC14002022.hg.1"	7.177952	6.76757	7.02255	6.812239
"TC14002023.hg.1"	5.920849	5.718403	5.580155	5.575828
"TC14002024.hg.1"	4.060953	3.938497	3.732697	3.926421
"TC14002025.hg.1"	3.482817	3.503252	3.467566	3.321203
"TC14002026.hg.1"	3.06917	3.418672	3.32447	3.142507
"TC14002027.hg.1"	2.498347	2.641791	2.597786	2.510417
"TC14002028.hg.1"	6.792002	6.734203	6.600016	6.597172
"TC14002029.hg.1"	3.430024	3.52086	3.539018	3.659918
"TC14002030.hg.1"	6.693824	6.698129	6.766209	6.645681
"TC14002031.hg.1"	2.963551	3.117778	2.871289	2.975879
"TC14002032.hg.1"	4.914858	5.141683	5.273834	5.019487
"TC14002033.hg.1"	4.845971	5.013886	4.990901	5.019007
"TC14002034.hg.1"	3.971306	4.038086	4.076218	3.997097
"TC14002035.hg.1"	5.038673	5.612958	5.363871	5.353595
"TC14002036.hg.1"	6.948316	6.681129	6.784732	6.960129
"TC14002037.hg.1"	4.12805	3.615653	3.601285	3.660682
"TC14002038.hg.1"	4.193389	4.345736	4.235881	4.283288
"TC14002039.hg.1"	3.189123	3.112862	3.133925	3.076254
"TC14002040.hg.1"	5.709609	5.124873	5.464269	5.371787
"TC14002041.hg.1"	3.921518	3.868227	4.117846	4.034121
"TC14002042.hg.1"	3.874661	4.130991	4.238243	4.089264
"TC14002043.hg.1"	4.44211	4.515656	4.480167	4.550017
"TC14002044.hg.1"	2.521214	2.999165	2.585796	2.918641
"TC14002045.hg.1"	3.498542	3.722227	3.58649	3.408147
"TC14002046.hg.1"	4.614957	4.970929	4.407676	4.397365
"TC14002047.hg.1"	3.020513	3.063233	3.023598	2.924335
"TC14002048.hg.1"	2.908829	3.242347	2.867338	3.217632
"TC14002049.hg.1"	6.439948	6.000132	6.186057	5.988886
"TC14002050.hg.1"	5.966531	5.827732	5.819662	5.76242
"TC14002051.hg.1"	3.254342	3.319751	3.156002	3.14879
"TC14002052.hg.1"	3.879611	3.590746	3.413229	3.552721
"TC14002053.hg.1"	3.306288	3.224701	3.45909	3.181645
"TC14002054.hg.1"	2.862609	2.71134	2.781547	2.788098
"TC14002055.hg.1"	4.079877	3.961044	3.795391	3.808243
"TC14002056.hg.1"	3.363023	3.499359	3.436497	3.417728
"TC14002057.hg.1"	4.438656	5.105006	5.05705	5.156354
"TC14002058.hg.1"	3.026542	2.745073	2.942396	2.935484
"TC14002059.hg.1"	11.89908	11.76464	12.0815	12.21529
"TC14002060.hg.1"	3.258927	3.05903	3.207119	3.202265
"TC14002061.hg.1"	3.470623	3.332097	3.174202	3.377232
"TC14002062.hg.1"	3.414844	3.49242	3.324969	3.145667
"TC14002063.hg.1"	3.749754	3.831704	3.869674	3.859462
"TC14002064.hg.1"	8.672327	8.830849	8.770528	8.592861
"TC14002065.hg.1"	5.822056	5.76755	5.411348	5.666952
"TC14002066.hg.1"	3.343691	3.064044	3.403725	3.252664
"TC14002067.hg.1"	3.271483	2.989348	3.170218	3.160006
"TC14002068.hg.1"	3.391854	3.09274	2.824887	2.691124
"TC14002069.hg.1"	3.129568	3.074472	3.123218	3.46899
"TC14002070.hg.1"	3.661332	3.423707	3.547557	3.302969
"TC14002071.hg.1"	6.764883	6.826139	7.2201	7.385486
"TC14002072.hg.1"	3.381177	3.211794	3.233799	3.405501
"TC14002073.hg.1"	3.381313	3.678853	3.570035	3.541525
"TC14002074.hg.1"	3.565488	3.425394	3.423895	3.401529
"TC14002075.hg.1"	4.437389	4.525054	4.15632	4.493114
"TC14002076.hg.1"	5.126717	4.92094	5.210119	5.57039
"TC14002077.hg.1"	4.07363	3.456152	3.414135	3.725831
"TC14002078.hg.1"	5.231382	5.397997	5.305564	5.403108
"TC14002079.hg.1"	3.448763	3.497581	3.303095	3.41765
"TC14002080.hg.1"	7.93032	7.832379	7.229103	7.364241
"TC14002081.hg.1"	4.41878	4.337368	4.38008	4.259014
"TC14002082.hg.1"	2.942104	3.046524	2.858713	2.822878
